,price,mileage,oneowner,is_gas,is_diesel,is_electric,age,is_auto,is_cvt,is_manual,engine_L,is_PDI,is_GDI,is_MPFI,is_DOHC,engine_V_12V,engine_V_16V,engine_V_24V,engine_V_32V,engine_V_48V,engine_V_Others,drivetrain_2,drivetrain_4,drivetrain_Others,population,make_Acura,make_Alfa,make_Aston,make_Audi,make_BMW,make_Bentley,make_Buick,make_Cadillac,make_Chevrolet,make_Chrysler,make_Dodge,make_Ferrari,make_Ford,make_GMC,make_Genesis,make_Honda,make_Hyundai,make_INFINITI,make_Jaguar,make_Jeep,make_Kia,make_Lamborghini,make_Land,make_Lexus,make_Lincoln,make_Lotus,make_MINI,make_Maserati,make_Mazda,make_McLaren,make_Mercedes-Benz,make_Mercury,make_Mitsubishi,make_Nissan,make_Plymouth,make_Pontiac,make_Porsche,make_RAM,make_Rolls-Royce,make_Saturn,make_Scion,make_Subaru,make_Suzuki,make_Tesla,make_Toyota,make_Volkswagen,make_Volvo,make_smart
779,24903.0,11379,1,1,0,0,1,1,0,0,2.0,0,0,1,1,0,1,0,0,0,0,1,0,0,37947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,63990.0,18538,1,1,0,0,1,1,0,0,4.6,0,0,1,1,0,0,0,1,0,0,1,0,0,23020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,26991.0,68820,3,1,0,0,2,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,0,1,0,40438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,37788.0,15655,1,1,0,0,2,1,1,0,3.5,0,1,0,1,0,0,1,0,0,0,0,1,0,39089.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,23790.0,44103,0,1,0,1,5,1,1,0,1.8,0,0,1,1,0,1,0,0,0,0,0,1,0,24176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,74999.0,58248,0,1,0,0,8,1,0,0,5.5,0,0,1,1,0,0,0,1,0,0,1,0,0,26889.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,23998.0,50696,0,1,0,0,6,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,43194.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,38615.0,17761,1,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,27642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,87900.0,53088,0,1,0,0,4,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,24521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,23500.0,47401,0,1,0,0,6,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,0,1,0,37726.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,75645.0,13667,1,1,0,0,3,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,36678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,39480.0,48847,1,1,0,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,47187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,22500.0,28674,1,1,0,0,3,1,0,0,1.5,0,1,0,1,0,1,0,0,0,0,0,1,0,57598.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,74999.0,24000,3,1,0,0,4,1,0,0,4.4,0,1,0,1,0,0,0,1,0,0,1,0,0,71663.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,42998.0,11119,0,1,0,0,3,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,32815.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,26344.0,77153,0,1,0,0,5,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,0,1,0,21010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,21498.0,46444,0,1,0,0,7,1,0,0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,0,20769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,19555.0,54375,3,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,39887.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,28500.0,55084,0,1,0,0,3,1,1,0,2.5,0,0,1,1,0,1,0,0,0,0,1,0,0,18731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1961,33995.0,23549,1,1,0,0,3,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,1,0,0,30169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1562,19652.0,74755,0,1,0,0,5,1,0,0,2.4,0,1,0,1,0,1,0,0,0,0,0,1,0,54469.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,23488.0,49525,1,1,0,0,7,1,0,0,2.5,0,0,1,1,0,1,0,0,0,0,0,1,0,36678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
499,18490.0,85474,0,1,0,0,9,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,28794.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,24490.0,45787,0,1,0,0,5,0,0,1,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,49481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
803,41973.0,11381,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,21767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,47998.0,35759,1,1,0,0,6,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,57964.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1167,27990.0,60155,1,1,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,32629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,27990.0,25238,0,1,0,0,4,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,17729.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,37314.0,21151,3,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,38723.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,26000.0,83323,0,1,0,0,4,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,0,1,0,16479.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,13995.0,119430,1,1,0,0,5,1,0,0,2.4,0,0,1,0,0,1,0,0,0,0,1,0,0,33952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,34889.0,19269,3,1,0,0,3,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,1,0,0,24921.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,29543.0,33209,1,1,0,0,3,1,0,0,2.5,0,1,0,1,0,1,0,0,0,0,1,0,0,38985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,31000.0,18531,1,1,0,0,5,1,0,0,2.3,0,1,0,1,0,1,0,0,0,0,0,1,0,39963.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,12995.0,78101,0,1,0,0,21,1,0,0,3.8,0,0,1,0,1,0,0,0,0,0,0,1,0,21580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1191,33977.0,42128,1,1,0,0,4,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,1,0,0,55805.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,32999.0,38072,0,1,0,0,4,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,10613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,37990.0,61479,0,1,0,0,4,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,1,0,0,7398.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,18183.0,61765,1,1,0,0,3,1,0,0,1.4,0,0,1,1,0,1,0,0,0,0,1,0,0,62039.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,28229.0,35656,0,1,0,0,5,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,49103.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,25864.0,49603,0,1,0,0,4,1,0,0,2.5,0,0,0,0,0,1,0,0,0,0,1,0,0,36465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,37881.0,14818,1,1,0,1,1,1,1,0,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,49481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,41969.0,15400,1,1,0,0,1,1,0,0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,0,19077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
213,42679.0,28296,1,1,0,0,3,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,49905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,12000.0,148873,3,1,0,0,11,1,0,0,2.4,0,0,1,1,0,1,0,0,0,0,1,0,0,49035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,36495.0,37637,1,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,22881.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,38628.0,20922,1,1,0,0,3,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,11120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,41239.0,43775,1,1,0,0,1,1,0,0,4.0,0,0,1,1,0,0,1,0,0,0,1,0,0,29809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
952,18995.0,45993,0,1,0,0,9,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,24286.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,21995.0,34324,0,1,0,0,7,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,22312.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,43310.0,40595,0,1,0,0,7,0,0,1,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,22360.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,36950.0,20134,0,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,18893.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,9995.0,67465,3,1,0,0,6,1,1,0,1.6,0,0,1,1,0,1,0,0,0,0,0,1,0,27228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,35737.0,27697,3,1,0,1,4,1,1,0,2.5,0,0,1,1,0,1,0,0,0,0,0,1,0,21360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,24998.0,47698,0,1,0,0,10,1,0,0,5.0,0,0,1,1,0,0,0,1,0,0,0,1,0,52573.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,26691.0,48725,0,0,0,0,3,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,0,1,0,11817.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,34987.0,49784,1,1,0,0,2,1,0,0,3.5,0,1,0,0,0,0,1,0,0,0,1,0,0,26342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,24329.0,63292,1,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,22989.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,37490.0,82940,1,1,0,0,4,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,44095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,15995.0,92615,1,1,0,0,9,1,0,0,2.4,0,0,1,1,0,1,0,0,0,0,1,0,0,22312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,39950.0,32550,3,1,0,0,4,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,12259.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,43443.0,46825,0,1,0,0,4,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,7771.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,20750.0,170488,0,1,0,0,9,1,0,0,4.6,0,0,1,1,0,0,0,1,0,0,1,0,0,49399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,41250.0,47372,3,1,0,0,2,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,36000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,46998.0,67153,3,1,0,0,2,1,0,0,5.3,0,1,0,0,0,1,0,0,0,0,1,0,0,32383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,23471.0,85211,0,1,1,0,5,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,0,1,0,31478.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,42191.0,65588,0,1,0,0,4,1,0,0,2.7,1,0,0,1,0,0,1,0,0,0,1,0,0,46665.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,9950.0,147502,0,1,0,0,10,1,0,0,2.4,0,0,1,1,0,1,0,0,0,0,0,1,0,18723.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,48600.0,35872,0,1,0,0,7,0,0,1,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,28130.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,38789.0,23275,1,1,0,0,4,1,0,0,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,26222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,52225.0,85250,0,1,0,0,4,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,50279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
873,31955.0,35158,1,1,0,0,1,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,0,1,0,44009.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,52777.0,16654,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,17714.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,26600.0,36500,3,1,0,0,1,1,0,0,1.6,0,1,0,1,0,1,0,0,0,0,1,0,0,18480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,27950.0,23006,3,1,0,0,2,1,1,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,29724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,33988.0,86345,1,1,0,0,5,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,20715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,16000.0,144420,0,1,1,0,8,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,36270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,29999.0,68078,0,1,0,0,6,0,0,1,6.4,0,0,1,0,0,1,0,0,0,0,0,1,0,53029.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,89998.0,23621,3,1,0,0,8,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,26889.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,82921.0,12494,1,1,0,0,1,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,15808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,45925.0,29544,1,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,27007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,30900.0,17999,3,1,0,0,2,1,0,0,5.7,0,0,1,1,0,0,0,1,0,0,0,1,0,21885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2241,125921.0,16311,1,1,0,0,1,1,0,0,6.2,0,1,0,0,0,1,0,0,0,0,0,1,0,19410.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,8995.0,97278,3,1,0,0,8,1,0,0,2.4,0,1,0,1,0,1,0,0,0,0,0,1,0,37470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,46000.0,12513,1,1,0,0,3,1,0,0,2.7,1,0,0,1,0,0,1,0,0,0,0,1,0,46364.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
